Time,Script,Translation
23:45,実際 素材を当ててみないと…,You have to apply the actual fabric.
23:47,それは分かってて言ってるの！,"Of course, but it still needs work."
23:50,なんか 昨日の瑞希さんと 違う〜,You're acting differently from yesterday.
23:53,昨日は昨日 今日は今日でしょ （電話の着信音）,That was yesterday. Today is today.
23:55,（瑞希）仕事なんだから！,We're at work.
23:59,お電話ありがとうございます Emotionです,This is Emotion.
24:04,あー！ 昨日は ありがとうございました,Thank you for yesterday!
24:06,ええ はい,Yes?
24:09,えっ!?,What?
24:14,（繭子）昨日のお客様が 注文をキャンセルしたいと,Yesterday's customer wants to cancel her order.
24:20,（南上）そう,I see.
24:22,（繭子）理由を お聞きしようとしたんですが,"I tried to ask her why,"
24:24,すいませんって 謝られてばかりで…,but she just apologized--
24:26,（南上）理由は簡単よ あなたが信用できなかったの,The reason is simple. She couldn't trust you.
24:31,（繭子）え… （南上）あなた うちの商品を 着けたことはある？,Have you tried on any of our products?
24:37,（繭子）いえ… （南上）それでよく お客様にお勧めできたわね,"-No. -Then, how could you recommend it?"
24:43,そのハートの強さには 本当 感心するっていうか腹が立つわ,"Your insensitivity is so impressive, it makes me angry."
24:49,すいません,I'm sorry.
24:51,（南上）いい？,Listen.
24:53,お客様に満足していただくには,In order to satisfy a customer's needs...
24:56,ハートよりも まず経験と,"you need experience, not heart."
24:58,実績に裏打ちされた スキルが必要なの,You need skills learned through accomplishment.
25:01,私たちは それでお客様から お金と信用を頂くの,"For that, the customer gives us their money and their trust."
25:05,今のあなたに お金と信用に見合う 何があるっていうのよ,What can you offer that's worth their money and their trust?
25:11,すいませんでした,I'm sorry.
25:13,（麗子）あの 私が悪いんです 中途半端に教えたりして,It's my fault. I gave her an incomplete lesson.
25:18,（南上）そのとおりね,That's exactly right.
25:21,でも目の前のお客様に 真摯に対応する気持ちがあれば,However... if you had the sincere desire to serve
25:27,お客様がいらした時,"the customer when she came in,"
25:29,彼女はきっと ちゃんと あなたに電話をかけたはずよ,she would have certainly talked to you on the phone.
25:37,長く お付き合い できそうだったのに,We could have had a long relationship.
25:40,Emotionは大切なお客様を １人 失ったわ,Emotion has now lost an important customer.
25:44,あなたのせいで,Thanks to you.
25:49,その方は もう二度と うちの店には来ない,She will never... walk through our door again.
26:09,（携帯電話のバイブ音）,YURI CALLING
26:20,（由梨）そのドレスね 花嫁さんが ずーっと探してた ブランドの新作で,The dress was one the bride had been looking for.
26:25,１点だけ残ってるって 分かって,"When I found out there was one left,"
26:27,私 “式までに間に合わせます” って言っちゃったの,I promised I would get it for her in time.
26:33,ねえマユ 聞いてる？,"Mayu, are you listening?"
26:35,あ… ごめん,Sorry.
26:37,ドレスを見つけて ちゃんと式に間に合わせた,"I found the dress, and brought it to her in time."
26:40,すいませんでした,I'm so sorry.
26:42,（由梨） でも サイズが合わなかったの,But the size didn't fit.
26:45,（岸谷）なんで そんな 勝手なことしちゃうの,Why didn't you tell somebody?
26:47,（由梨）もちろん確認したよ,"Of course, I had checked first."
26:50,でも そのブランドのドレスは 13号でもタイトなデザインで,But that brand of dress was made tight.
26:54,花嫁さん ちょっと ぽっちゃりさんで…,And the bride was a little chubby.
26:57,先輩たちは それを分かってて,Everyone else already knew that
26:59,“もう そのドレスは どこにもありません”って 話してたんだって,and told her the dress was sold out.
27:04,ちゃんと気を使って,Out of consideration for her.
27:07,私 花嫁さんのためって 思ったんだよ,I thought I was doing the bride a favor.
27:11,でも 新人で 何のスキルもない私が,But a newbie like me with no skills
27:14,でしゃばっちゃいけなかったの,shouldn't have butt in.
27:19,スキルか…,Skills.
27:22,そうだね,That's true.
27:25,同じ日に同じ失敗するなんて 私たち仲いいよね,We made the same mistake on the same day. We must be close.
27:30,同じ失敗じゃないよ,It's not the same.
27:34,由梨の失敗のほうが ちゃんとしてる,Your mistake is better.
27:37,ちゃんとしてる失敗って 変じゃない？,A better mistake? Is there such a thing?
27:42,由梨は お客様のこと 考えてた,You were thinking about your customer.
27:46,うん まあ,"Well, yes."
27:49,私は考えてなかった 全然,But I wasn't. At all.
28:06,すいません,Excuse me.
28:08,あのお客様に お電話したいんですが…,I'd like to call that customer.
28:11,ダメよ　電話なんて失礼よ,Absolutely not. A phone call would be rude.
28:17,じゃあ ご自宅に伺います！,"Then, I'll go to her home."
28:19,住所… カスタマーカードに確か,Her address should be on the form.
28:22,（麗子）住所 書いてないわ,She didn't fill in her address.
28:26,その前に時田さん お客様のお名前 覚えてる？,Ms. Tokita. Do you even remember her name?
28:34,（麗子）お名前だけ 教えてあげるわ,I'll tell you her name.
28:36,塚本ひろみ様よ,It's Hiromi Tsukamoto.
28:39,塚本ひろみ様…,Hiromi Tsukamoto.
28:43,ありがとうございます,Thank you very much.
28:48,駅の名前とか なんか言ってなかったかな,Didn't she mention a particular train station or something?
28:55,レース,Lace.
28:58,（繭子）変わったレースですね,That's an unusual lace.
28:59,（ひろみ）娘の衣装を 作った時の残りで,It was left over from when I made my daughter's costume.
29:02,この近くで バレエを習ってるんです,She takes ballet nearby.
29:04,バレエ！ イエス！,Ballet!
29:07,バレエ… バレエ教室,Ballet class.
29:11,バレエ…,Ballet.
29:17,あった！,"Here it is! KISHIKAWA DANCE SCHOOL JUNIOR CLASSES – WEDNESDAY, FRIDAY"
29:27,（繭子）かわいい,Look at me! Look. So cute!
29:30,（莉乃）いってきます はい いってらっしゃい 頑張ってね,-Bye! -See you later! Have fun!
29:36,（女性）こんにちは 今日 暑いですね,"Hello, it's very warm today."
29:39,はい 後ほど,We'll see you later.
29:44,つ… 塚本様！ 塚本様…,Mrs. Tsukamoto!
29:49,あー 分かってます,I'm... I know... From Emotion.
29:51,あの Emotionの…,I know... From Emotion.
29:53,すみません キャンセルしてしまって,I'm sorry I canceled my order.
29:55,すいませんでした,I'm so sorry!
29:59,私 お客様のためっていう 接客において,I entirely misunderstood what's most important
30:03,最も大事なことが皆目 分かっていませんでした！,what's most important in meeting a customer's needs!
30:12,（ひろみ）すみません,Excuse me.
30:16,（南上）やっと いらしてくださったんですね,I'm glad you finally came in.
30:20,いつもディスプレーを ご覧になってくださってますよね,You always stop and look at our window display.
30:25,（ひろみ）ああ… ええ,Yes.
30:27,娘のお迎えの時に 通りかかるので,I always pass by when I go pick up my daughter.
30:31,先日のトランクショーの時も,And the trunk show the other day.
30:34,（ひろみ）え？ わざわざ足を運んでくださった,-What? -I saw you there as well.
30:40,（ひろみ）見てらしたんですか,You remember me?
30:42,いつ入って来てくださるだろうって お待ちしてたんですよ,We'd been waiting for you to come into the store.
30:47,（ひろみ）勇気がなくて…,I didn't have the courage.
30:49,でも一歩 踏み出してくださった,"But... you took the leap, and came in."
30:54,それなのに 私どものほうが,"And yet, we weren't properly prepared to receive you."
30:57,塚本様のお気持ちに応える準備が できておりませんでした,we weren't properly prepared to receive you.
31:03,本当に申し訳ございません,We sincerely apologize.
31:05,（ひろみ）いえ… そんな そんな…,Please.
31:09,改めて ご要望をお伺いします,We'd like to try serving you again.
31:14,いえ ごめんなさい 結構です,"No. I'm sorry, but no thank you."
31:19,今日 お伺いしたのは,I came here today...
31:21,キャンセルをした お詫びを言いたくて,to apologize for canceling.
31:24,Emotionのランジェリーは きれいすぎて高級すぎて,"Emotion Lingerie is too beautiful, and too luxurious."
31:29,私なんかには似合いません,It wouldn't suit someone like me.
31:32,着けてみて笑っちゃったんです,I actually laughed when I tried it on.
31:34,私が こんな高級下着つけて どうすんのって,"I thought, ""What am I doing in such a fancy lingerie store?"""
31:38,実際 ちょっと窮屈っていうか,It felt a little uncomfortable.
31:41,私みたいな主婦は とにかくラクなのがいいんです,A housewife like me should stick to what's comfortable.
31:44,だから もう…,"So, please."
31:50,ごめんなさい！ 本当はアレです,I'm sorry! The truth is.
31:54,あの… 値段です,It's too expensive.
32:08,もう一度,Will you give us...
32:13,チャンスを頂けませんか,another chance?
32:20,失礼します,Excuse me.
32:33,ありがとうございました,Thank you.
32:45,（南上）失礼します,Excuse me.
32:48,使う材料は 妥協したくありませんし,We don't want to compromise on quality.
32:51,最高の技術を駆使して 仕上げますので,And we use the best craftspeople.
32:54,工賃も それなりに頂きます,So the price will reflect that.
32:57,ですから どう抑えても お値段は…,"No matter how much we try to keep costs down, the price..."
33:03,これくらいになります,will be something like this.
33:05,（ひろみ）え… でも これじゃ半額…,"TOTAL: 43,200 yen But this is less than half of the original price."
33:09,安すぎませんか,Isn't it too cheap?
33:10,安くはありません,Not at all.
33:12,この値段を出せば 百貨店で,"With this price, you'd be able to buy four high end sets of lingerie at a department store."
33:14,ハイクラスのランジェリーが セットで４つは買えます,you'd be able to buy four high end sets of lingerie at a department store.
33:18,（ひろみ）あ… 私 いつもスーパーのだから…,I always buy mine at the local store.
33:24,あっ ごめんなさい,I'm sorry.
33:27,いつもは いくらぐらいのを お買い求めですか？,How much do you usually spend on lingerie?
33:32,失礼を承知で お伺いしております,I know the question is terribly rude.
33:35,教えていただけませんか,But would you tell us?
33:38,2500円くらい,"About 2,500 yen."
33:41,私も それくらいです,That's about how much I spend too.
33:46,分かりました,I understand.
33:55,今日は これで,Let's do this for today.
33:56,えっ いや そういうわけには…,What? You couldn't possibly...
34:00,余裕がある時に 少しずつで結構です,It's fine if it's a little bit at a time. Whenever you can.
34:04,何回になるかしらねえ,How many times would it be?
34:07,えーと 2500で割ると えーと ４…,"Let's see. Divided by 2,500 yen."
34:15,私 数字弱いのよね,I'm so bad with numbers.
34:17,大体 17回か18回です,About 17 to 18 times.
34:20,じゃあ 17回払いで,Let's do 17 installments.
34:24,塚本様が いらっしゃれる時で 結構です,Whenever you stop in is fine.
34:28,ここを通りかかったからと言って,We won't come chasing after you
34:30,追いかけてって お代を ちょうだいしたりなんかはしません,every time you pass by the store.
34:34,また お嬢様のバレエのついでに 気軽に見に来てください,"Please, stop in again on the way to your daughter's ballet class."
34:42,あなたには どうしても これを着けてもらいたいの,-But-- -I really want for you to wear this.
34:48,うちの商品に 恋をしてくださったでしょ？,You fell in love with our product.
34:56,ですから 今日はこれで,And so... this is fine for today.
35:07,できあがるの 楽しみにしてます,I look forward to seeing the finished product.
35:38,珍しいのよ 社長が全部１人で作るなんて,It's very unusual for the boss to make it entirely herself.
35:56,なんか 違う体になったみたい,It's like I have a whole new body.
36:00,（莉乃）ママ きれい,"You look so pretty, Mommy."
36:02,いいなー 莉乃もほしい,I want one too!
36:06,じゃあ 大人になったらね,When you're older.
36:08,うん 絶対！,Promise?
36:14,（南上） もう おっしゃらないでくださいね,"Please, don't ever say,"
36:18,“私なんかには似合わない” なんて,"""It wouldn't suit someone like me."""
36:23,（南上）塚本様が もう一度 自信を持って,I sincerely hope that one day you'll come back for our garments with more confidence.
36:27,うちの商品をお買い求めに いらっしゃる日が来ることを 願っております,you'll come back for our garments with more confidence.
36:34,そう…,Yes.
36:37,自信を持ちたかったんです 私,I think I wanted the confidence...
36:43,育休明けで 職場復帰するのに 自信がなくて…,to return to work after maternity leave. But I didn't have it.
36:51,Emotionのランジェリーが 似合う女性になれたら,"If I could become the kind of woman who wears Emotion Lingerie,"
36:54,うれしいですね,it would make me happy.
37:10,あの どうして あそこまで しようと思ったんですか？,What made you go through the trouble?
37:15,あそこまで？,Trouble?
37:18,社長が 一から全部作ることって なかなか ないんですよね,You made everything from scratch yourself.
37:23,しかも あんなに安く…,And for such a low price.
37:28,思い出させてくださったからよ,She made me remember something.
37:32,何をですか？,What was it?
37:38,私も昔…,"Long ago, I..."
37:41,昔…,You?
37:44,教えないわよ,I'm not going to tell you.
37:57,何だろう,What is it?
38:38,（南上）きれい…,So pretty.
38:51,猿橋！,Saruhashi!
38:53,ちょっと！,Hello?
38:56,（南上）あの こないだの ヴァンダービルズトーキョーの,"2015 STORE EXPANSION AND PRODUCT PLACEMENT What was his name, the man from Vanderbilt's Tokyo?"
38:59,何ていったかしら 名前,"What was his name, the man from Vanderbilt's Tokyo?"
39:00,あの ほら 髪の毛 ここピシーッとした,"You know, that guy with the slick hair."
39:04,いけすかないメガネの,The unpleasant guy with glasses.
39:05,藤村さんですか？,Mr. Fujimura?
39:08,あの方と お話がしたいんだけど,I'd like to speak with him.
39:11,どうして？,Why is that?
39:13,どうしても　悪い？,Because I want to. Do you mind?
39:21,（南上）ご褒美,Your prize.
39:25,くださるんですか,Is this for me?
39:26,お掃除の,It's for cleaning.
39:29,でもこれ… サイズ,What's the size?
39:32,もしかして これ着けると Ｄカップになるんですか？,Oh my! Will I turn into a D-cup if I wear this?
39:35,バーカ バ…？,-Don't be silly! -Silly?
39:37,バストは大きければ いいってもんじゃないの,Big doesn't mean better.
39:40,それは 私が作った 最高傑作の１つよ,That's one of my best works.
39:45,そこに あなたの知りたいことが 全部 詰まってるわ,Everything you want to know is there.
39:49,あなたのやりたい仕事も,As well as the job you want.
39:52,仕事…,Job?
39:54,好きにお使いなさい,Use it as you like.
40:13,モチーフ,Motif.
40:19,ストラップ,Strap.
40:22,サイドベルト,Side belt.
40:30,これは綿混サテンネット,This is a satin net!
40:34,ここには ウレタンフォーム？,Is this urethane foam?
